timestamp,label,L_qw,L_qx,L_qy,L_qz,L_f1,L_f2,L_f3,L_f4,L_f5,R_qw,R_qx,R_qy,R_qz,R_f1,R_f2,R_f3,R_f4,R_f5
1.804,good morning,0.6125,-0.5081,0.3777,0.4733,0.1212,0.0,0.0,0.0,0.0,0.1035,0.2238,0.3586,-0.9003,0.0,0.0939,0.0006,0.4325,1.0
1.824,good morning,0.6094,-0.511,0.3765,0.4752,0.086,0.0,0.0,0.0473,0.0,0.1036,0.2248,0.3593,-0.8998,0.0,0.2193,0.0398,0.5231,1.0
1.844,good morning,0.6058,-0.5144,0.3749,0.4773,0.0555,0.0,0.0,0.0,0.0,0.1034,0.2264,0.3595,-0.8994,0.0,0.1316,0.0372,0.4098,0.5185
1.864,good morning,0.6026,-0.5176,0.373,0.4794,0.0509,0.0,0.0,0.0,0.0,0.103,0.2273,0.3594,-0.8992,0.0,0.1535,0.0791,0.5206,0.0
1.884,good morning,0.6002,-0.5201,0.3712,0.4812,0.011,0.0,0.0,0.2097,0.0,0.1026,0.2279,0.3585,-0.8995,0.0,0.2695,0.0529,0.4954,0.3864
1.904,good morning,0.5989,-0.5214,0.3699,0.4825,0.0696,0.0,0.0,0.0517,0.0,0.1021,0.2281,0.3568,-0.9001,0.0,0.1472,0.066,0.4425,1.0
1.925,good morning,0.5988,-0.5214,0.3692,0.483,0.0673,0.0,0.0,0.0121,0.0,0.1014,0.2283,0.3545,-0.9011,0.0,0.0281,0.0124,0.5256,0.0
1.944,good morning,0.5997,-0.5204,0.369,0.483,0.0204,0.0,0.0,0.0034,0.0,0.1007,0.228,0.3524,-0.902,0.0,0.2162,0.066,0.5156,0.4393
1.965,good morning,0.6013,-0.5189,0.3693,0.4825,0.0063,0.0,0.0,0.0429,0.0,0.0999,0.227,0.351,-0.903,0.0,0.0783,0.0451,0.5332,0.0167
1.985,good morning,0.603,-0.5172,0.3701,0.4816,0.1048,0.0,0.0,0.056,0.0,0.099,0.2261,0.3502,-0.9036,0.0,0.2381,0.0,0.5332,0.5713
0.003,good morning,0.5998,-0.5238,0.3702,0.4783,0.011,0.0,0.0,0.0,0.0,0.1405,0.306,0.6013,0.7246,0.0,0.0814,0.049,0.1832,0.7826
0.023,good morning,0.5998,-0.5238,0.3702,0.4784,0.0,0.0,0.0,0.0,0.0026,0.1402,0.306,0.6016,0.7244,0.0,0.0,0.0,0.1202,0.36
0.043,good morning,0.5998,-0.5238,0.3702,0.4784,0.0204,0.0,0.0,0.0,0.0,0.14,0.306,0.6019,0.7243,0.0,0.0438,0.0,0.0698,0.9674
0.064,good morning,0.5998,-0.5239,0.3702,0.4783,0.0,0.0,0.0,0.0,0.0,0.1397,0.306,0.6021,0.7241,0.0,0.0908,0.0412,0.1857,0.0
0.083,good morning,0.5998,-0.5239,0.3702,0.4783,0.093,0.0,0.0,0.0,0.0,0.1394,0.306,0.6022,0.7241,0.0,0.0657,0.0582,0.1353,0.9938
0.103,good morning,0.5998,-0.524,0.3702,0.4782,0.0274,0.0,0.0,0.0297,0.0,0.1391,0.306,0.6024,0.7239,0.0,0.0657,0.0032,0.1907,0.5713
0.124,good morning,0.5998,-0.524,0.3702,0.4781,0.0555,0.0,0.0,0.0297,0.0,0.1388,0.306,0.6028,0.7237,0.0,0.0689,0.0228,0.1681,0.4393
0.144,good morning,0.5999,-0.5239,0.3702,0.478,0.0555,0.0,0.0,0.0692,0.0,0.1384,0.306,0.6032,0.7234,0.0,0.0,0.0307,0.1227,1.0
0.164,good morning,0.6,-0.5237,0.3704,0.478,0.011,0.0,0.0,0.1043,0.0,0.1381,0.3061,0.6036,0.7231,0.0,0.1786,0.0451,0.1907,0.4129
0.184,good morning,0.6002,-0.5235,0.3705,0.4778,0.1001,0.0,0.0,0.0341,0.0,0.1378,0.3061,0.6039,0.7229,0.0,0.0,0.0241,0.2109,0.7033
0.204,good morning,0.6004,-0.5233,0.3707,0.4778,0.0954,0.0,0.0,0.0341,0.0,0.1376,0.306,0.6042,0.7228,0.0,0.0595,0.0739,0.1101,0.3864
0.224,good morning,0.6006,-0.5231,0.3708,0.4777,0.0415,0.0,0.0,0.0,0.0,0.1374,0.3058,0.6044,0.7227,0.0,0.072,0.0,0.1605,0.4393
0.244,good morning,0.6006,-0.5229,0.3708,0.4777,0.0134,0.0,0.0,0.0,0.0,0.1371,0.3055,0.6045,0.7228,0.0,0.0877,0.0241,0.1026,0.5713
0.264,good morning,0.6006,-0.5229,0.3708,0.4777,0.0,0.0,0.0,0.0,0.133,0.1368,0.3052,0.6046,0.7229,0.0,0.0,0.066,0.163,0.9938
0.284,good morning,0.6006,-0.523,0.3707,0.4778,0.0204,0.0,0.0,0.0473,0.0,0.1364,0.3049,0.6049,0.7229,0.0,0.0908,0.0241,0.0447,1.0
0.304,good morning,0.6005,-0.5232,0.3706,0.4778,0.0813,0.0,0.0,0.0253,0.0,0.1356,0.3044,0.6052,0.723,0.0,0.0312,0.0,0.0598,0.9938
0.324,good morning,0.6004,-0.5233,0.3706,0.4779,0.0,0.0,0.0,0.0,0.0,0.1342,0.3032,0.6054,0.7236,0.0,0.0375,0.0019,0.0295,0.4657
0.344,good morning,0.6003,-0.5231,0.3707,0.478,0.0,0.0,0.0,0.0,0.0,0.1321,0.3,0.6049,0.7258,0.0,0.1378,0.0241,0.1983,0.4393
0.364,good morning,0.6005,-0.5227,0.3711,0.478,0.079,0.0,0.0,0.0473,0.0,0.1282,0.2945,0.6028,0.7304,0.0,0.0,0.0542,0.1202,0.7033
0.384,good morning,0.6009,-0.522,0.3716,0.4778,0.0321,0.0,0.0,0.0,0.0,0.1214,0.2878,0.5976,0.7385,0.0,0.1347,0.015,0.1731,0.7826
0.404,good morning,0.6015,-0.5211,0.3721,0.4777,0.0884,0.0,0.0,0.0385,0.0,0.1151,0.2838,0.5869,0.7495,0.0,0.0218,0.0346,0.1026,0.5185
0.424,good morning,0.6024,-0.5199,0.3725,0.4776,0.1048,0.0,0.0,0.0,0.0,0.1133,0.2859,0.5687,0.7629,0.0,0.0218,0.0268,0.1706,0.4393
0.444,good morning,0.6033,-0.5187,0.3727,0.4775,0.0,0.0,0.0,0.056,0.0,0.1165,0.2957,0.5426,0.7776,0.0,0.0626,0.0542,0.0849,0.4393
0.464,good morning,0.6041,-0.5179,0.3729,0.4774,0.0555,0.0,0.0,0.0078,0.42,0.1223,0.3112,0.5109,0.792,0.0,0.0689,0.066,0.1252,1.0
0.484,good morning,0.6044,-0.5173,0.373,0.4774,0.0391,0.0,0.0,0.0,0.0,0.1271,0.3282,0.4757,0.8061,0.0,0.072,0.0542,0.0497,0.5185
0.504,good morning,0.6043,-0.5173,0.3731,0.4775,0.0907,0.0,0.0,0.056,0.0,0.1276,0.3459,0.4366,0.8206,0.0,0.1723,0.0791,0.0875,1.0
0.524,good morning,0.6036,-0.5177,0.3734,0.4777,0.0626,0.0,0.0,0.0,0.0,0.1245,0.3643,0.3944,0.8344,0.0,0.1441,0.121,0.2159,0.6769
0.544,good morning,0.603,-0.5181,0.3737,0.4779,0.0298,0.0,0.0,0.0868,0.0,0.1187,0.3853,0.3463,0.8471,0.0,0.1692,0.0739,0.1127,1.0
0.565,good morning,0.6024,-0.5184,0.374,0.4781,0.0,0.0,0.0,0.0341,0.0,0.1112,0.4094,0.2962,0.8558,0.0,0.1598,0.066,0.1605,1.0
0.585,good morning,0.6023,-0.5182,0.3744,0.478,0.0298,0.0,0.0,0.0078,0.0,0.102,0.4382,0.2422,0.8596,0.0,0.1378,0.1446,0.0875,1.0
0.604,good morning,0.6026,-0.5178,0.375,0.4776,0.0766,0.0,0.0,0.2053,0.0,0.0922,0.4683,0.189,0.8582,0.0,0.351,0.0595,0.1127,1.0
0.624,good morning,0.6033,-0.5172,0.3757,0.4767,0.0,0.0,0.0,0.0,0.0,0.0827,0.4976,0.1354,0.8528,0.0,0.2162,0.1407,0.1001,1.0
0.644,good morning,0.6044,-0.5164,0.3766,0.4756,0.0509,0.0,0.0,0.0,0.0,0.0743,0.5247,0.0836,0.8439,0.0,0.3949,0.2755,0.2235,0.4921
0.665,good morning,0.6056,-0.5154,0.3777,0.4742,0.079,0.0,0.0,0.0,0.0,0.0663,0.5512,0.035,0.831,0.0,0.2444,0.2781,0.2486,0.1224
0.685,good morning,0.6069,-0.5143,0.3789,0.4729,0.0555,0.0,0.0,0.0121,0.0,0.0562,0.5797,-0.009,0.8129,0.0,0.467,0.303,0.2486,0.2016
0.705,good morning,0.6083,-0.5129,0.3802,0.4716,0.0907,0.0,0.0,0.0473,0.0,0.0436,0.6107,-0.0477,0.7892,0.0,0.4858,0.269,0.3267,0.3336
0.725,good morning,0.6098,-0.5114,0.3815,0.4702,0.0415,0.0,0.0,0.1175,0.0,0.0302,0.6458,-0.081,0.7585,0.0,0.7272,0.3174,0.2738,1.0
0.745,good morning,0.6115,-0.5096,0.3828,0.4689,0.1141,0.0,0.0,0.0824,0.0,0.0143,0.6856,-0.1076,0.7198,0.0,0.4983,0.2664,0.3267,1.0
0.765,good morning,0.6131,-0.5079,0.3838,0.4678,0.0555,0.0,0.0,0.0,0.0,0.0035,-0.7284,0.1274,-0.6732,0.0,0.5955,0.3816,0.1529,0.1488
0.785,good morning,0.6144,-0.5066,0.3844,0.4671,0.0555,0.0,0.0,0.0,0.0,0.0219,-0.7682,0.1432,-0.6236,0.0,0.5704,0.3593,0.2134,0.7826
0.805,good morning,0.6152,-0.5058,0.3846,0.4667,0.0485,0.0,0.0,0.0,0.0,0.0396,-0.8013,0.1543,-0.5767,0.0,0.5642,0.2978,0.1806,0.4393
0.825,good morning,0.6156,-0.5054,0.3846,0.4665,0.0,0.0,0.0,0.2668,0.0,0.0566,-0.8293,0.1611,-0.532,0.0,0.5861,0.3187,0.2436,0.0695
0.845,good morning,0.6157,-0.5054,0.3845,0.4666,0.0555,0.0,0.0,0.0253,0.0,0.0724,-0.8525,0.1663,-0.4903,0.0,0.5328,0.269,0.2738,1.0
0.865,good morning,0.6156,-0.5056,0.384,0.4669,0.0227,0.0,0.0,0.0,0.0,0.0852,-0.8666,0.1705,-0.4612,0.0,0.5485,0.2336,0.2486,0.0
0.885,good morning,0.6153,-0.506,0.3832,0.4675,0.0134,0.0,0.0,0.0429,0.0,0.0947,-0.8715,0.1745,-0.4484,0.0,0.5015,0.2559,0.2486,0.4129
0.905,good morning,0.6148,-0.5066,0.3822,0.4683,0.0532,0.0,0.0,0.0,0.0,0.1034,-0.873,0.1785,-0.442,0.0,0.5798,0.2205,0.2562,0.0
0.925,good morning,0.6141,-0.5074,0.381,0.4692,0.093,0.0,0.0,0.1746,0.0,0.1132,-0.8735,0.1832,-0.4367,0.0,0.5328,0.1407,0.2209,0.0
0.945,good morning,0.6132,-0.5084,0.3799,0.4703,0.0087,0.0,0.0,0.0341,0.0,0.1257,-0.8702,0.1926,-0.4357,0.0,0.3479,0.1721,0.1806,0.0
0.965,good morning,0.6122,-0.5095,0.3786,0.4714,0.093,0.0,0.0,0.0,0.0,0.1395,-0.8607,0.204,-0.4451,0.0,0.5986,0.1407,0.2486,0.0
0.985,good morning,0.6111,-0.5106,0.3774,0.4726,0.0063,0.0,0.0,0.056,0.0,0.1559,-0.8445,0.2118,-0.4664,0.0,0.0626,0.0726,0.1504,0.0
1.005,good morning,0.6102,-0.5116,0.3762,0.4736,0.0907,0.0,0.0,0.0078,0.0,0.1738,-0.8245,0.2155,-0.4936,0.0,0.3698,0.0163,0.2008,0.0
1.027,good morning,0.6094,-0.5125,0.3752,0.4745,0.0626,0.0,0.0,0.1087,0.0,0.1887,-0.8062,0.2199,-0.5159,0.0,0.4137,0.0831,0.1051,0.0
1.045,good morning,0.6087,-0.5132,0.3743,0.4753,0.018,0.0,0.0,0.0824,0.0,0.1957,-0.7935,0.227,-0.5297,0.0,0.329,0.0241,0.1731,0.2016
1.065,good morning,0.608,-0.5141,0.3735,0.476,0.0321,0.0,0.0,0.0,0.0,0.1958,-0.7864,0.2329,-0.5375,0.0,0.235,0.0542,0.095,0.4921
1.085,good morning,0.6073,-0.5149,0.3733,0.4761,0.0602,0.0,0.0,0.0604,0.0,0.1943,-0.7818,0.2365,-0.5432,0.0,0.2381,0.07,0.0598,0.0
1.106,good morning,0.6069,-0.5153,0.3735,0.476,0.0,0.0,0.0,0.0165,0.0,0.1949,-0.7772,0.2393,-0.5483,0.0,0.329,0.0765,0.1026,0.8618
1.125,good morning,0.6072,-0.5151,0.3739,0.4756,0.0415,0.0,0.0,0.0,0.0,0.1957,-0.7715,0.2422,-0.5547,0.0,0.3792,0.0595,0.1681,0.0695
1.146,good morning,0.6081,-0.5143,0.3741,0.4751,0.2266,0.0,0.0,0.0341,0.0,0.1939,-0.7616,0.2461,-0.5673,0.0,0.1786,0.0385,0.09,0.6769
1.167,good morning,0.6093,-0.5132,0.3742,0.4747,0.0837,0.0,0.0,0.0692,0.0,0.1895,-0.7442,0.2511,-0.5893,0.0,0.1848,0.0791,0.1127,0.7033
1.186,good morning,0.6105,-0.512,0.3744,0.4743,0.0274,0.0,0.0,0.056,0.0,0.1834,-0.7169,0.257,-0.6216,0.0,0.3071,0.0,0.1555,0.0
1.206,good morning,0.6112,-0.5113,0.3746,0.4741,0.0509,0.0,0.0,0.0,0.0,0.1758,-0.6782,0.2651,-0.6625,0.0,0.3792,0.0791,0.2134,0.7298
1.227,good morning,0.6113,-0.511,0.3749,0.4739,0.0415,0.0,0.0,0.0,0.0,0.1671,-0.6254,0.2775,-0.7098,0.0,0.1943,0.0294,0.3771,0.5185
1.246,good morning,0.611,-0.5114,0.3749,0.474,0.0157,0.0,0.0,0.0,0.0,0.1575,-0.5549,0.2937,-0.7622,0.0,0.0438,0.0254,0.5231,0.2808
1.266,good morning,0.6103,-0.512,0.3747,0.4743,0.0766,0.0,0.0,0.0078,0.0,0.1464,-0.469,0.3107,-0.8137,0.0,0.42,0.0634,0.6944,1.0
1.288,good morning,0.6094,-0.513,0.3742,0.4749,0.0,0.0,0.0,0.0,0.0,0.1349,-0.3732,0.3273,-0.8575,0.0,0.2256,0.015,0.7271,0.941
1.306,good morning,0.6084,-0.514,0.3735,0.4755,0.0,0.0,0.0,0.0,0.0,0.1273,-0.2733,0.3428,-0.8897,0.0,0.2758,0.0412,0.6843,1.0
1.328,good morning,0.6075,-0.5151,0.3729,0.4761,0.0415,0.0,0.0,0.0121,0.0,0.1232,-0.1768,0.3546,-0.9099,0.0,0.1943,0.0241,0.6541,1.0
1.346,good morning,0.6067,-0.5159,0.3723,0.4766,0.018,0.0,0.0,0.0,0.0,0.1199,-0.0869,0.3635,-0.9197,0.0,0.4325,0.0281,0.6339,1.0
1.368,good morning,0.606,-0.5168,0.3719,0.4769,0.0555,0.0,0.0,0.0,0.0,0.1185,-0.0101,0.3709,-0.921,0.0,0.5297,0.015,0.5836,1.0
1.386,good morning,0.6053,-0.5176,0.3717,0.477,0.0579,0.0,0.0,0.0824,0.0,0.1205,0.05,0.3768,-0.9171,0.0,0.3792,0.0124,0.5659,1.0
1.406,good morning,0.6049,-0.5182,0.3718,0.4768,0.1915,0.0,0.0,0.0341,0.0,0.1245,0.0863,0.3815,-0.9119,0.0,0.2789,0.0,0.5987,1.0
1.426,good morning,0.6047,-0.5184,0.3723,0.4764,0.0227,0.0,0.0,0.0,0.0,0.1276,0.1085,0.3852,-0.9075,0.0,0.2287,0.0464,0.6264,1.0
1.446,good morning,0.605,-0.5182,0.373,0.4756,0.0,0.0,0.0,0.0956,0.0,0.1262,0.1317,0.3878,-0.9035,0.0,0.2256,0.0529,0.4854,1.0
1.467,good morning,0.6058,-0.5175,0.374,0.4747,0.0391,0.0,0.0,0.0517,0.0,0.1211,0.1572,0.3885,-0.8998,0.0,0.1096,0.0477,0.5382,1.0
1.486,good morning,0.607,-0.5165,0.3749,0.4735,0.0,0.0,0.0,0.0,0.0,0.1155,0.1763,0.3868,-0.8978,0.0,0.1943,0.0333,0.5559,1.0
1.506,good morning,0.6085,-0.5153,0.3759,0.4722,0.0673,0.0,0.0,0.0604,0.0,0.1103,0.1851,0.3824,-0.8985,0.0,0.2883,0.0124,0.5533,1.0
1.526,good morning,0.6099,-0.514,0.377,0.4709,0.0,0.0,0.0,0.0517,0.0,0.1044,0.1898,0.3768,-0.9006,0.0,0.1754,0.0097,0.571,1.0
1.546,good morning,0.6111,-0.5129,0.3782,0.4696,0.0462,0.0,0.0,0.1131,0.0,0.0974,0.1967,0.3715,-0.9022,0.0,0.1723,0.0268,0.5634,0.4393
1.566,good morning,0.6122,-0.5118,0.3793,0.4684,0.0954,0.0,0.0,0.0,0.0,0.0911,0.2029,0.3684,-0.9026,0.0,0.1316,0.0241,0.3972,0.9146
1.586,good morning,0.6133,-0.5106,0.3802,0.4673,0.1001,0.0,0.0,0.0429,0.0,0.0876,0.2038,0.3691,-0.9025,0.0,0.1316,0.0398,0.508,0.809
1.606,good morning,0.6149,-0.5092,0.3807,0.4667,0.0391,0.0,0.0,0.2009,0.0,0.0863,0.201,0.3718,-0.9022,0.0,0.2287,0.0,0.5584,0.8882
1.627,good morning,0.6164,-0.5077,0.3804,0.4665,0.0884,0.0,0.0,0.0,0.0,0.0854,0.199,0.3752,-0.9013,0.0,0.1378,0.0254,0.5382,1.0
1.646,good morning,0.6177,-0.5064,0.3797,0.4667,0.0,0.0,0.0,0.0341,0.0,0.0847,0.198,0.3785,-0.9002,0.0,0.1629,0.0,0.4627,0.0
1.666,good morning,0.6183,-0.5059,0.3789,0.4672,0.0,0.0,0.0,0.0736,0.0,0.085,0.1962,0.3817,-0.8992,0.0,0.1316,0.0438,0.5131,0.5449
1.687,good morning,0.6176,-0.5067,0.3782,0.4678,0.0345,0.0,0.0,0.0,0.0,0.0861,0.1926,0.3843,-0.8988,0.0,0.1598,0.0647,0.4828,0.5185
1.707,good morning,0.6152,-0.5089,0.3777,0.4689,0.1305,0.0,0.0,0.0429,0.0,0.0872,0.1885,0.386,-0.8988,0.0,0.1974,0.0412,0.4526,0.0
1.726,good morning,0.6117,-0.5123,0.3772,0.4703,0.0298,0.0,0.0,0.0648,0.0,0.0869,0.1848,0.3869,-0.8992,0.0,0.1692,0.0215,0.5256,0.0
1.746,good morning,0.6077,-0.5159,0.3763,0.4722,0.1282,0.0,0.0,0.0253,0.0,0.085,0.1818,0.3865,-0.9002,0.0,0.2507,0.0,0.4803,0.0
1.766,good morning,0.6043,-0.519,0.3749,0.4742,0.0,0.0,0.0,0.0,0.0,0.0827,0.1778,0.3842,-0.9022,0.0,0.1316,0.0202,0.4904,0.7298
1.787,good morning,0.6025,-0.5207,0.3734,0.4758,0.0813,0.0,0.0,0.0736,0.0,0.0792,0.1714,0.3796,-0.9056,0.0,0.2099,0.0477,0.3317,0.0
1.807,good morning,0.6024,-0.5208,0.3721,0.477,0.1048,0.0,0.0,0.0,0.0,0.0741,0.1641,0.371,-0.911,0.0,0.1754,0.032,0.3292,0.5713
1.829,good morning,0.6033,-0.5198,0.3713,0.4775,0.004,0.0,0.0,0.0078,0.0,0.0683,0.1574,0.356,-0.9186,0.0,0.1065,0.0791,0.226,0.0
1.846,good morning,0.6046,-0.5187,0.3711,0.4772,0.0368,0.0,0.0,0.056,0.0,0.0607,0.1505,0.3353,-0.928,0.0,0.1786,0.0883,0.2663,0.4921
1.867,good morning,0.6058,-0.5177,0.3716,0.4764,0.0766,0.0,0.0,0.0,0.0,0.0505,0.1406,0.3103,-0.9388,0.0,0.1347,0.0778,0.1504,0.4393
1.887,good morning,0.6067,-0.517,0.3726,0.4752,0.0555,0.0,0.0,0.0,0.0,0.0389,0.1265,0.281,-0.9506,0.0,0.1316,0.066,0.2512,0.6241
1.909,good morning,0.6075,-0.5163,0.3737,0.4741,0.086,0.0,0.0,0.0,0.0,0.0284,0.1086,0.2493,-0.9619,0.0,0.0845,0.0647,0.2587,0.6769
1.927,good morning,0.6083,-0.5154,0.3746,0.4733,0.0532,0.0,0.0,0.0473,0.0,0.0175,0.0882,0.2134,-0.9728,0.0,0.0,0.0726,0.1932,0.3864
1.947,good morning,0.609,-0.5146,0.3752,0.4727,0.1305,0.0,0.0,0.1965,0.0,0.0044,0.0687,0.1729,-0.9825,0.0,0.2162,0.0477,0.1706,0.7826
1.967,good morning,0.6096,-0.514,0.3753,0.4727,0.1001,0.0,0.0,0.0,0.0,0.0111,-0.051,-0.1252,0.9908,0.0,0.1786,0.0948,0.1958,1.0
1.989,good morning,0.6097,-0.5139,0.3748,0.473,0.0,0.0,0.0,0.0165,0.0,0.0284,-0.0353,-0.0676,0.9967,0.0,0.1786,0.011,0.2235,0.7298
0.002,good morning,0.5975,-0.5282,0.3659,0.4797,0.0,0.0,0.0,0.0,0.0,0.1647,0.2853,0.6326,0.7009,0.0,0.1378,0.0425,0.1303,1.0
0.022,good morning,0.5955,-0.5303,0.3645,0.481,0.018,0.0,0.0,0.0,0.0,0.1666,0.2866,0.6298,0.7025,0.0,0.1786,0.0268,0.1429,0.9674
0.042,good morning,0.5937,-0.5322,0.3631,0.4821,0.0134,0.0,0.0,0.0078,0.0,0.168,0.2876,0.6273,0.704,0.0,0.1316,0.0425,0.1681,0.7033
0.062,good morning,0.5924,-0.5336,0.3619,0.483,0.0907,0.0,0.0,0.0,0.0,0.1689,0.2883,0.6251,0.7054,0.0,0.2444,0.0124,0.1278,0.4393
0.082,good morning,0.5917,-0.5344,0.3611,0.4836,0.0,0.0,0.0,0.0,0.0,0.1693,0.2889,0.6232,0.7067,0.0,0.1566,0.0451,0.1907,1.0
0.102,good morning,0.5916,-0.5347,0.3607,0.4838,0.0813,0.0,0.0,0.0078,0.0,0.1694,0.2892,0.6217,0.7079,0.0,0.2068,0.0097,0.0724,0.096
0.122,good morning,0.592,-0.5344,0.3607,0.4836,0.0602,0.0,0.0,0.078,0.0,0.1693,0.2894,0.6205,0.7089,0.0,0.2005,0.0032,0.0925,0.5713
0.142,good morning,0.5926,-0.5339,0.361,0.4832,0.0,0.0,0.0,0.0,0.0,0.1689,0.2895,0.6196,0.7098,0.0,0.166,0.0503,0.1555,0.7298
0.162,good morning,0.5933,-0.5334,0.3613,0.4826,0.0555,0.0,0.0,0.0,0.0,0.1683,0.2892,0.6192,0.7104,0.0,0.2319,0.0241,0.1529,0.1488
0.182,good morning,0.594,-0.5328,0.3619,0.482,0.0555,0.0,0.0,0.0,0.0,0.1672,0.2885,0.6193,0.7109,0.0,0.1347,0.0254,0.0849,0.7033
0.202,good morning,0.5946,-0.5323,0.3624,0.4814,0.0345,0.0,0.0,0.0,0.0,0.1662,0.2878,0.6194,0.7112,0.0,0.1472,0.0241,0.0497,0.7033
0.222,good morning,0.595,-0.532,0.3629,0.4809,0.0532,0.0,0.0,0.0,0.0939,0.1653,0.2872,0.6196,0.7116,0.0,0.1943,0.032,0.0849,0.9938
0.242,good morning,0.5953,-0.5318,0.3633,0.4805,0.0063,0.0,0.0,0.1658,0.0,0.1646,0.2867,0.6196,0.7119,0.0,0.0595,0.0412,0.0875,0.7033
0.263,good morning,0.5953,-0.5317,0.3636,0.4802,0.0227,0.0,0.0,0.056,0.0,0.1639,0.2863,0.6197,0.7122,0.0,0.1817,0.0281,0.1001,0.8882
0.283,good morning,0.5953,-0.5316,0.364,0.48,0.0345,0.0,0.0,0.0,0.0,0.1633,0.2859,0.6197,0.7124,0.0,0.1943,0.0176,0.1227,1.0
0.303,good morning,0.5954,-0.5314,0.3643,0.48,0.0298,0.0,0.0,0.0517,0.0,0.1628,0.2857,0.6196,0.7126,0.0,0.0751,0.0398,0.0824,0.0
0.323,good morning,0.5955,-0.5312,0.3646,0.4799,0.0673,0.0,0.0,0.0,0.0,0.1624,0.2855,0.6196,0.713,0.0,0.0501,0.0176,0.095,0.8882
0.343,good morning,0.5958,-0.5309,0.3648,0.4797,0.0673,0.0,0.0,0.1526,0.0,0.1618,0.2848,0.6196,0.7133,0.0,0.0156,0.066,0.2058,0.4393
0.363,good morning,0.5959,-0.5307,0.3649,0.4796,0.0,0.0,0.0,0.056,0.0,0.1608,0.2833,0.6196,0.7141,0.0,0.0783,0.0294,0.1706,0.0695
0.383,good morning,0.596,-0.5306,0.365,0.4796,0.004,0.0,0.0,0.0473,0.4722,0.159,0.2816,0.6188,0.7159,0.0,0.0783,0.0464,0.1303,0.4921
0.403,good morning,0.5959,-0.5306,0.3651,0.4796,0.0626,0.0,0.0,0.0297,0.0,0.1565,0.2811,0.6159,0.7191,0.0,0.0563,0.0281,0.1152,0.941
0.423,good morning,0.5958,-0.5305,0.3654,0.4797,0.0,0.0,0.0,0.0,0.0,0.1541,0.2838,0.6063,0.7268,0.0,0.0156,0.0,0.0875,0.2544
0.445,good morning,0.5964,-0.5292,0.3664,0.4796,0.0579,0.0,0.0,0.0,0.0,0.1542,0.291,0.5858,0.7405,0.0,0.1316,0.011,0.1983,0.9146
0.463,good morning,0.5964,-0.5292,0.3664,0.4796,0.0579,0.0,0.0,0.0,0.0,0.1602,0.3055,0.5557,0.7565,0.0,0.025,0.0058,0.1756,0.2544
0.483,good morning,0.5974,-0.5279,0.367,0.4794,0.0,0.0,0.0,0.0253,0.0,0.1709,0.33,0.5177,0.7706,0.0,0.0751,0.015,0.1303,0.0431
0.505,good morning,0.6002,-0.5245,0.3681,0.4788,0.0766,0.0,0.0,0.0,0.0,0.1816,0.3633,0.472,0.7824,0.0,0.1754,0.0241,0.095,1.0
0.523,good morning,0.6002,-0.5245,0.3681,0.4788,0.0766,0.0,0.0,0.0,0.0,0.1896,0.4052,0.4194,0.79,0.0,0.2068,0.0333,0.1127,0.4393
0.545,good morning,0.6022,-0.5218,0.3691,0.4784,0.0016,0.0,0.0,0.0517,0.0,0.1932,0.455,0.3612,0.7906,0.0,0.2413,0.0857,0.1932,1.0
0.563,good morning,0.6022,-0.5218,0.3691,0.4784,0.0016,0.0,0.0,0.0517,0.0,0.1909,0.5073,0.3008,0.7847,0.0,0.2977,0.1472,0.1731,0.5449
0.585,good morning,0.6022,-0.5215,0.3696,0.4781,0.0274,0.0,0.0,0.0253,0.0,0.184,0.5549,0.2408,0.7747,0.0,0.3447,0.2585,0.1832,1.0
0.603,good morning,0.6015,-0.5221,0.3704,0.478,0.0438,0.0,0.0,0.0,0.0,0.1757,0.5955,0.1838,0.762,0.0,0.5955,0.303,0.1907,0.6241
0.623,good morning,0.6003,-0.5229,0.3713,0.4777,0.0,0.0,0.0,0.0,0.0,0.1669,0.6312,0.1323,0.7458,0.0,0.5516,0.3528,0.2386,0.8882
0.644,good morning,0.5989,-0.5237,0.3732,0.4771,0.0555,0.0,0.0,0.0,0.0,0.1566,0.663,0.0865,0.7269,0.0,0.6457,0.3554,0.3317,0.5449
0.664,good morning,0.5989,-0.5237,0.3732,0.4764,0.0485,0.0,0.0,0.1482,0.0,0.144,0.6936,0.0421,0.7046,0.0,0.6801,0.3842,0.4652,1.0
0.683,good morning,0.5995,-0.5231,0.3741,0.4764,0.0485,0.0,0.0,0.1482,0.0,0.1303,0.7244,-0.001,0.6769,0.0,0.7084,0.3292,0.4098,0.096
0.703,good morning,0.6009,-0.5217,0.3752,0.4753,0.0,0.0,0.0,0.1307,0.0,0.1147,0.7567,-0.041,0.6424,0.0,0.6645,0.3135,0.3645,0.4129
0.725,good morning,0.6052,-0.5176,0.3777,0.4723,0.0766,0.0,0.0,0.0078,0.0,0.0969,0.7874,-0.0756,0.6042,0.0,0.6864,0.3371,0.3846,0.8618
0.743,good morning,0.6052,-0.5176,0.3777,0.4723,0.0766,0.0,0.0,0.0078,0.0,0.0781,0.8147,-0.1027,0.5653,0.0,0.6425,0.2847,0.3166,0.1488
